Model,Required_Descriptor,Feature_Position,Original_CSV_Column,Present_In_Original_CSV,Reused_Existing_Value_Count,Generated_Using_RDKit,RDKit_Generated_Count,Generated_Using_CDK,CDK_Generated_Count,Training_Reference_Imputed_Count,Missing_Before_Processing,Missing_After_RDKit,Missing_After_Processing,Calculation_Succeeded,Unsupported_By_RDKit,Unsupported_Reason,Affected_Compound_Count,Notes
ExtraTrees,khs.tN,52,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.dsN,53,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.aaN,54,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssN,55,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ddsN,56,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.aasN,57,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssssN,58,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sOH,59,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,khs.dO,60,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssO,61,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.aaO,62,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sF,63,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sSiH3,64,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssSiH2,65,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssSiH,66,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssssSi,67,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sPH2,68,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssPH,69,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssP,70,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.dsssP,71,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssssP,72,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sSH,73,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.dS,74,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssS,75,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.aaS,76,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.dssS,77,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ddssS,78,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sCl,79,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sGeH3,80,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssGeH2,81,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssGeH,82,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssssGe,83,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sAsH2,84,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssAsH,85,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssAs,86,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssdAs,87,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssssAs,88,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sSeH,89,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.dSe,90,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssSe,91,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.aaSe,92,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.dssSe,93,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ddssSe,94,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sBr,95,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sSnH3,96,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssSnH2,97,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssSnH,98,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssssSn,99,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sPbH3,100,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssPbH2,101,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.sssPbH,102,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,khs.ssssPb,103,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nAtomLC,104,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,nAtomP,105,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,nAtomLAC,106,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-11,107,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-12,108,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-13,109,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-14,110,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-22,111,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-33,112,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-34,113,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEC-44,114,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEO-11,115,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEO-12,116,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEO-22,117,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEN-11,118,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEN-12,119,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEN-13,120,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEN-22,121,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEN-23,122,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MDEN-33,123,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,MLogP,124,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,topoShape,125,,False,0,False,0,True,531,15,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,nRotB,126,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,LipinskiFailures,127,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,nAromRings,128,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRingBlocks,129,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,nAromBlocks,130,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,nRings3,131,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRings4,132,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRings5,133,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRings6,134,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRings7,135,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRings8,136,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,nRings9,137,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
ExtraTrees,TopoPSA,138,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,VAdjMat,139,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,WTPT-2,140,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,WTPT-3,141,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,WTPT-4,142,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,WTPT-5,143,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,WPATH,144,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,XLogP,145,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
ExtraTrees,Zagreb,146,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,Texpi,1,donor/skin surface temperature (°C),True,391,False,0,False,0,155,155,155,0,True,False,,155,Converted Celsius values to Kelvin; values already >=200 were treated as Kelvin.
Gradient Boosting,ALogp2,2,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nAcid,3,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nAromBond,4,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,ATSc2,5,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,ATSc3,6,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,ATSc4,7,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,ATSc5,8,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,ATSm1,9,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,BCUTw-1l,10,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,BCUTw-1h,11,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,BCUTc-1l,12,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,BCUTc-1h,13,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,BCUTp-1l,14,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,BCUTp-1h,15,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nBase,16,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,C2SP1,17,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,C1SP2,18,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,C2SP2,19,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,C3SP2,20,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,C1SP3,21,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,C2SP3,22,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,SC-4,23,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,FMF,24,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nHBAcc,25,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nHBDon,26,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,HybRatio,27,,False,0,False,0,True,528,18,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,JPLogP,28,,False,0,False,0,True,531,15,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,Kier2,29,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,Kier3,30,,False,0,False,0,True,536,10,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,khs.sLi,31,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssBe,32,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssBH,33,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssB,34,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sCH3,35,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dCH2,36,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssCH2,37,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,khs.tCH,38,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dsCH,39,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaCH,40,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssCH,41,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ddC,42,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dssC,43,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aasC,44,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaaC,45,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sNH3,46,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sNH2,47,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssNH2,48,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dNH,49,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssNH,50,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaNH,51,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.tN,52,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dsN,53,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaN,54,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssN,55,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ddsN,56,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aasN,57,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssssN,58,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sOH,59,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,khs.dO,60,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssO,61,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaO,62,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sF,63,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sSiH3,64,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssSiH2,65,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssSiH,66,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssssSi,67,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sPH2,68,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssPH,69,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssP,70,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dsssP,71,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssssP,72,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sSH,73,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dS,74,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssS,75,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaS,76,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dssS,77,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ddssS,78,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sCl,79,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sGeH3,80,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssGeH2,81,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssGeH,82,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssssGe,83,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sAsH2,84,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssAsH,85,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssAs,86,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssdAs,87,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssssAs,88,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sSeH,89,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dSe,90,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssSe,91,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.aaSe,92,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.dssSe,93,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ddssSe,94,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sBr,95,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sSnH3,96,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssSnH2,97,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssSnH,98,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssssSn,99,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sPbH3,100,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssPbH2,101,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.sssPbH,102,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,khs.ssssPb,103,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,nAtomLC,104,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nAtomP,105,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nAtomLAC,106,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-11,107,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-12,108,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-13,109,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-14,110,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-22,111,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-33,112,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-34,113,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEC-44,114,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEO-11,115,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEO-12,116,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEO-22,117,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEN-11,118,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEN-12,119,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEN-13,120,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEN-22,121,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEN-23,122,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MDEN-33,123,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,MLogP,124,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,topoShape,125,,False,0,False,0,True,531,15,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nRotB,126,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,LipinskiFailures,127,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
Gradient Boosting,nAromRings,128,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
Gradient Boosting,nRingBlocks,129,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
