Model,Required_Descriptor,Feature_Position,Original_CSV_Column,Present_In_Original_CSV,Reused_Existing_Value_Count,Generated_Using_RDKit,RDKit_Generated_Count,Generated_Using_CDK,CDK_Generated_Count,Training_Reference_Imputed_Count,Missing_Before_Processing,Missing_After_RDKit,Missing_After_Processing,Calculation_Succeeded,Unsupported_By_RDKit,Unsupported_Reason,Affected_Compound_Count,Notes
Benchmark XGBoost,khs.dssS,77,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ddssS,78,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sCl,79,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sGeH3,80,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssGeH2,81,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sssGeH,82,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssssGe,83,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sAsH2,84,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssAsH,85,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sssAs,86,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sssdAs,87,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sssssAs,88,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sSeH,89,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.dSe,90,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssSe,91,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.aaSe,92,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.dssSe,93,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ddssSe,94,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sBr,95,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sSnH3,96,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssSnH2,97,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sssSnH,98,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssssSn,99,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sPbH3,100,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssPbH2,101,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.sssPbH,102,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,khs.ssssPb,103,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nAtomLC,104,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,nAtomP,105,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,nAtomLAC,106,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-11,107,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-12,108,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-13,109,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-14,110,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-22,111,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-33,112,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-34,113,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEC-44,114,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEO-11,115,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEO-12,116,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEO-22,117,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEN-11,118,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEN-12,119,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEN-13,120,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEN-22,121,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEN-23,122,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MDEN-33,123,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,MLogP,124,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,topoShape,125,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,nRotB,126,nRotB,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark XGBoost,LipinskiFailures,127,LipinskiFailures,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark XGBoost,nAromRings,128,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRingBlocks,129,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,nAromBlocks,130,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,nRings3,131,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRings4,132,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRings5,133,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRings6,134,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRings7,135,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRings8,136,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,nRings9,137,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark XGBoost,TopoPSA,138,TopoPSA,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark XGBoost,VAdjMat,139,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,WTPT-2,140,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,WTPT-3,141,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,WTPT-4,142,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,WTPT-5,143,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,WPATH,144,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,XLogP,145,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark XGBoost,Zagreb,146,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),Texpi,1,,False,0,False,0,False,0,53,53,53,0,True,False,,53,Converted Celsius values to Kelvin; values already >=200 were treated as Kelvin.
Benchmark SVR (RBF),ALogp2,2,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nAcid,3,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nAromBond,4,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),ATSc2,5,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),ATSc3,6,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),ATSc4,7,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),ATSc5,8,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),ATSm1,9,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),BCUTw-1l,10,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),BCUTw-1h,11,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),BCUTc-1l,12,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),BCUTc-1h,13,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),BCUTp-1l,14,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),BCUTp-1h,15,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nBase,16,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),C2SP1,17,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),C1SP2,18,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),C2SP2,19,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),C3SP2,20,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),C1SP3,21,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),C2SP3,22,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),SC-4,23,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),FMF,24,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nHBAcc,25,nHBAcc,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark SVR (RBF),nHBDon,26,nHBDon,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark SVR (RBF),HybRatio,27,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),JPLogP,28,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),Kier2,29,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),Kier3,30,,False,0,False,0,True,51,2,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),khs.sLi,31,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssBe,32,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssBH,33,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssB,34,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sCH3,35,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dCH2,36,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssCH2,37,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),khs.tCH,38,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dsCH,39,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaCH,40,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssCH,41,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ddC,42,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dssC,43,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aasC,44,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaaC,45,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sNH3,46,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sNH2,47,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssNH2,48,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dNH,49,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssNH,50,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaNH,51,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.tN,52,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dsN,53,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaN,54,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssN,55,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ddsN,56,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aasN,57,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssssN,58,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sOH,59,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),khs.dO,60,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssO,61,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaO,62,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sF,63,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sSiH3,64,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssSiH2,65,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssSiH,66,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssssSi,67,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sPH2,68,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssPH,69,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssP,70,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dsssP,71,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssssP,72,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sSH,73,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dS,74,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssS,75,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaS,76,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dssS,77,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ddssS,78,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sCl,79,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sGeH3,80,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssGeH2,81,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssGeH,82,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssssGe,83,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sAsH2,84,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssAsH,85,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssAs,86,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssdAs,87,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssssAs,88,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sSeH,89,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dSe,90,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssSe,91,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.aaSe,92,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.dssSe,93,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ddssSe,94,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sBr,95,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sSnH3,96,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssSnH2,97,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssSnH,98,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssssSn,99,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sPbH3,100,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssPbH2,101,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.sssPbH,102,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),khs.ssssPb,103,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nAtomLC,104,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nAtomP,105,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nAtomLAC,106,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-11,107,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-12,108,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-13,109,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-14,110,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-22,111,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-33,112,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-34,113,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEC-44,114,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEO-11,115,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEO-12,116,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEO-22,117,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEN-11,118,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEN-12,119,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEN-13,120,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEN-22,121,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEN-23,122,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MDEN-33,123,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),MLogP,124,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),topoShape,125,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nRotB,126,nRotB,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark SVR (RBF),LipinskiFailures,127,LipinskiFailures,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark SVR (RBF),nAromRings,128,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRingBlocks,129,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nAromBlocks,130,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
Benchmark SVR (RBF),nRings3,131,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRings4,132,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRings5,133,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRings6,134,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRings7,135,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRings8,136,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),nRings9,137,,False,0,True,53,False,0,0,53,0,0,True,False,,53,
Benchmark SVR (RBF),TopoPSA,138,TopoPSA,True,53,False,0,False,0,0,0,0,0,True,False,,0,Reused exact normalized column name from HuSkinDB.
Benchmark SVR (RBF),VAdjMat,139,,False,0,False,0,True,53,0,53,53,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,53,
